datetime,author,body
1225407000953049088,livemint,"#CoronavirusOutbreak | China virus claims 560 lives, Beijing lashes out at travel curbs

Latest updates here:… https://t.co/TExUGSLXbc"
1225406968468127749,jojo__chan,@QuickTake It is doubtful that #CoronavirusOutbreak in #HongKong would be the last resort of suppression to… https://t.co/rH5MZHex9n
1225406965779587072,firstpost,RT @FirstpostSports: #F1 authorities said the Chinese authorities would have to make the final decision on calling off the race and time wa…
1225406959223885825,kwliulam,"RT @QuickTake: 🧻 Sold out: Toilet paper is out of stock across Hong Kong.

Rumors have circulated on social media that supplies from mainla…"
1225406949258231814,FirstpostSports,#F1 authorities said the Chinese authorities would have to make the final decision on calling off the race and time… https://t.co/zRwg0Z51Tn
1225406848716529664,httpwala,"RT @MoHFW_INDIA: Reach out to us for any queries on #nCoV_2019 :

#CoronavirusOutbreak #coronavirusindia https://t.co/rPopoK8QvL"
1225406715270770688,marilyynnn1,RT @Baltahji: #corononavirus can survive 5 up to days in a natural environment (as most scientists says) so money becomes a dangerous thing…
1225406693774888960,marcoranieri72,"RT @ISCResearch: Chinese #regime shows his real face! In a restricted area, security forces arrested some people and lead them tied up with…"
1225406646140030976,Dorthonion_Car,"RT @vinuthewriter: #CoronaOutbreak | How different is it from other infectious diseases? How quick is it spreading and why?

#corononavirus…"
1225406638548492288,marcoranieri72,"RT @ISCResearch: The Wuhan City Children's Hospital is concerned that the infection may be contracted directly in the womb.  Today, a child…"
1225406636900020225,DigitimesDotCom,Taiwan MCU firms land short lead-time orders for healthcare applications #Bits #chips #capacity #Chinagovernment… https://t.co/Kkzc8CD2lr
1225406633984946176,Dundi21,RT @AmritadTOI: #corononavirus #CoronaOutbreak #CoronavirusOutbreak 18 new suspected cases reported in #Hyderabad...so far 37 others have t…
1225406633586626561,Jobsprophecy,"RT @itsSweetThing: Senate meeting in the Philippines: they watched this vid that blames Bill Gates, George Soros, and the CIA for the #Coro…"
1225406626124980225,marcoranieri72,RT @ISCResearch: #BREAKING: #China Doctors at #Wuhan Children's Hospital say #Coronavirus may be transmissible from mother to child after n…
1225406625000783872,RBN43617474,"RT @indiatvnews: .@gatesfoundation donates 100 million dollars to fight #Coronavirus
@BillGates
@Microsoft
#CoronavirusOutbreak
#coronaviru…"
1225406614502596610,marcoranieri72,"RT @ISCResearch: #HongKong: this is not in front of an apple store but in front of a large pharmacy. The locals want to buy masks.

#nCoV20…"
1225406589177217024,RC35135661,"RT @hkerdede: @BrianKolfage When it’s related to GLOBAL safety, thats not an issue of #HongKong only. Communist China is threatening the wo…"
1225406588053311489,marcoranieri72,"RT @ISCResearch: #China: The city of #Hangzhou and the city of #Taizhou impose traffic restrictions for citizens, the 2 cities are moving t…"
1225406528640909312,Panchodelcentro,"RT @BANDIT_XRAY: #BREAKING: Tencent may have accidently leaked real data about the coronavirus outbreak (source: Taiwan News) 

(TRANSLATIO…"
1225406518201286656,AmanGill_89,#GlobalData's #Coronavirus Social media Dashboard tracks the top discussions around #CoronavirusOutbreak among top… https://t.co/ab9HUbJCny
