datetime,author,body
1223351951963967488,2020-01-31 21:06:48,"The Radical Left, Do Nothing Democrats keep chanting “fairness”, when they put on the most unfair Witch Hunt in the… https://t.co/AeTbvREzHK"
1223253645787045889,2020-01-31 14:36:10,"RT @WhiteHouse: ""I am concerned about lowering impeachment standards to fit a paucity of evidence and an abundance of anger."" — Jonathan Tu…"
1223253564690255872,2020-01-31 14:35:51,"RT @WhiteHouse: President @realDonaldTrump is celebrating USMCA in Michigan this afternoon!

Watch LIVE at 4:20 p.m. ET: https://t.co/Emsdc…"
1223253407848443905,2020-01-31 14:35:14,"RT @realDonaldTrump: Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery."
1223253369193672704,2020-01-31 14:35:04,"RT @WhiteHouse: 17 witnesses—picked by Democrats—have already testified.

But if Democrats want more, here are some suggestions ⬇️ https://…"
1223253341439959041,2020-01-31 14:34:58,"RT @WhiteHouse: ""We just ended a nightmare known as NAFTA."" https://t.co/1eju47ElBI"
1223253313770151936,2020-01-31 14:34:51,"RT @WhiteHouse: Our nation boasts a proud legacy in the auto industry. 

USMCA is a BIG WIN for American automakers! https://t.co/QKe8MXQwdS"
1223253279502749698,2020-01-31 14:34:43,"RT @WhiteHouse: President @realDonaldTrump's policies are making it possible for hardworking Americans to find jobs, develop meaningful car…"
1223253204193943552,2020-01-31 14:34:25,"RT @WhiteHouse: The first partisan impeachment in U.S. history hasn’t been short on distractions, misleading statements, and even outright…"
1223253000182956033,2020-01-31 14:33:36,"RT @WhiteHouse: Pro-worker.
Pro-growth.
Pro-jobs.
Pro-America. 🇺🇸 https://t.co/GyopaUaFXH"
1223252952787361792,2020-01-31 14:33:25,Incredible numbers! https://t.co/wWpSA87qfw
1223252685358600192,2020-01-31 14:32:21,"RT @WhiteHouse: There are many questions and concerns about the alleged whistleblower and potential conflicts of interest.

Democrats aren'…"
1223252318717607937,2020-01-31 14:30:54,"RT @jabeale: Just my opinion, but it seems that this entire debacle - the lack of a legal/constitutional framework to subpoena witnesses du…"
1223250897414905856,2020-01-31 14:25:15,"Nadler ripped final argument away from Schiff, thinks Shifty did a terrible job. They are fighting big time! https://t.co/L2qTV9pWiL"
1223099086389121026,2020-01-31 04:22:00,THE BEST IS YET TO COME! https://t.co/SOn6wRV9Zs
1223082623351713792,2020-01-31 03:16:35,"Americans across the political spectrum are disgusted by the Washington Democrats’ Partisan Hoaxes, Witch Hunts, &amp;… https://t.co/EzixTZFe6g"
